1224,99544.0
1807140,0.0
225057,2.0
225058,0.0
119977,68.0
33059,23.0
1232575,1.0
160808,72.0
920,25.0
872330,19.0
930,63.0
225059,0.0
119979,0.0
929,84.0
28211,55366.0
204458,0.0
76892,191.0
76890,89.0
347481,37.0
76891,37.0
78587,20.0
1282361,19.0
1282360,34.0
1282362,30.0
1282363,28.0
41275,35.0
1125965,15.0
370977,16.0
74311,20.0
293,14.0
588932,8.0
172043,8.0
391600,5.0
1495854,3.0
74313,18.0
75,199.0
69395,71.0
88688,23.0
1144304,41.0
1157689,8.0
1157680,2.0
1157681,9.0
366602,44.0
1449049,22.0
1298862,16.0
155892,45.0
131546,0.0
158749,1.0
20,0.0
284016,98.0
81440,0.0
1382303,43.0
240236,0.0
240237,9.0
47925,0.0
710799,3.0
710800,1.0
710802,1.0
710804,12.0
710808,18.0
710809,13.0
1921002,0.0
1777752,0.0
84646,0.0
84647,8.0
1521255,0.0
91604,7.0
244582,12.0
44746,0.0
44747,3.0
49893,4.0
1169117,2.0
204454,2.0
86106,1.0
1921007,0.0
28905,0.0
244581,3.0
597358,0.0
597359,0.0
454159,0.0
454162,26.0
362534,0.0
1331809,0.0
288021,0.0
288022,37.0
1191478,0.0
1191479,0.0
162171,0.0
1124597,70.0
255473,0.0
255474,0.0
208215,3.0
208216,16.0
1247963,32.0
54526,3.0
1655514,0.0
198251,0.0
439493,3.0
1002672,4.0
198252,18.0
1655516,0.0
684719,2.0
859653,2.0
744985,9.0
939324,3.0
356,30785.0
255475,5.0
182269,24.0
182270,10.0
651183,59.0
414371,0.0
370622,18.0
401562,19.0
217510,0.0
217511,19.0
293088,11.0
293089,28.0
686597,27.0
772,0.0
773,32.0
111504,1.0
155194,3.0
56426,1.0
33044,1.0
33045,1.0
38323,2.0
92181,1.0
481139,1.0
270250,3.0
1094755,1.0
373638,8.0
33047,2.0
186739,2.0
45404,285.0
532,15.0
533,102.0
231434,42.0
28209,0.0
1211115,164.0
184923,88.0
133552,254.0
663610,179.0
120652,0.0
81943,1.0
199596,126.0
1143004,0.0
876270,162.0
41294,35859.0
1033,522.0
151414,211.0
56946,176.0
1034,81.0
1035,202.0
666684,80.0
1320552,1.0
1320553,1.0
1297862,1.0
1297860,2.0
1293051,1.0
1429916,496.0
85413,48.0
1125973,281.0
1502851,148.0
1510531,95.0
374,26709.0
1355477,109.0
29448,1647.0
441950,1.0
375,1221.0
43992,43.0
136996,1.0
44255,89.0
196490,217.0
1070020,1.0
1040989,451.0
288000,151.0
455353,23.0
1128179,11.0
1128180,23.0
502063,15.0
1128178,64.0
1223566,66.0
443598,188.0
1230476,165.0
1126627,58.0
189753,328.0
1094929,415.0
1268345,12.0
1268334,59.0
1297865,34.0
114615,71.0
115808,63.0
566679,61.0
378,1.0
335659,76.0
551936,73.0
551947,345.0
172088,288.0
113395,512.0
1298867,829.0
1380352,40.0
1380355,2348.0
546899,2.0
319003,81.0
754500,104.0
318996,118.0
1188263,119.0
1038866,74.0
1038867,158.0
1040988,70.0
319017,83.0
1144344,83.0
108015,105.0
129633,0.0
199684,2.0
911,132.0
155910,0.0
155911,5.0
912,403.0
314253,244.0
913,194.0
40136,0.0
390642,0.0
390643,18.0
40137,132.0
1073,226.0
223186,0.0
223187,14.0
1076,1760.0
95607,203.0
690086,0.0
552063,95.0
81426,0.0
709797,70.0
118882,74.0
234,62.0
235,1.0
36855,1.0
29459,3.0
120576,1.0
693748,1.0
29461,14.0
528,15.0
529,29.0
94625,10.0
571254,14.0
360313,8.0
1390361,2.0
354349,0.0
1201036,13.0
57702,0.0
710780,12.0
45401,274.0
1121251,0.0
1121252,55.0
46913,382.0
46914,92.0
1535287,9.0
1380412,31.0
1502724,71.0
81,787.0
194372,0.0
194373,4.0
53399,381.0
1427356,107.0
1112272,5.0
717785,94.0
48292,280.0
623276,0.0
454601,31.0
47494,0.0
338054,1.0
1082930,0.0
531813,50.0
1068,138.0
1202716,20.0
1069,47.0
29407,0.0
200616,1.0
119045,39.0
356797,0.0
217219,15.0
407,440.0
129670,0.0
157278,1.0
578822,0.0
408,86.0
39956,66.0
114616,119.0
334852,22.0
223967,21.0
31998,2.0
1101191,14.0
1172187,6.0
426117,26.0
1101192,12.0
1131813,15.0
95563,1.0
1305730,9.0
1096546,42.0
1166158,13.0
648885,17.0
398261,16.0
186650,171.0
217168,42.0
864069,100.0
420324,238.0
1549810,72.0
31993,174.0
133,141.0
134,59.0
173366,147.0
622637,209.0
107633,21.0
743836,23.0
187303,81.0
61653,51.0
1120792,66.0
1101190,62.0
425,48.0
107635,34.0
136993,48.0
107636,70.0
426,90.0
261933,770.0
257440,147.0
261934,479.0
196080,0.0
64973,37.0
69277,259.0
610116,0.0
1381123,43.0
31988,0.0
935261,22.0
69278,0.0
69279,65.0
449972,9.0
266779,99.0
935840,81.0
274591,7.0
244596,18.0
1116369,39.0
1547437,71.0
68287,1468.0
233793,0.0
233795,1.0
475067,130.0
71433,32.0
536018,11.0
39645,36.0
28104,21.0
381,136.0
489722,125.0
593909,10.0
69974,45.0
1287074,3.0
1287085,7.0
1287086,6.0
1287089,9.0
1287094,2.0
1287100,11.0
1287105,8.0
1287106,6.0
1287116,7.0
1287117,3.0
1287120,6.0
1287182,47.0
1287226,14.0
1287232,5.0
1287233,9.0
1287240,6.0
1287243,21.0
1287252,26.0
1287258,3.0
1287264,1.0
1287268,5.0
1287270,3.0
1287273,7.0
1287274,4.0
1287275,5.0
1287277,3.0
1287280,5.0
1287281,6.0
1287285,6.0
1287287,5.0
1287289,1.0
1287292,24.0
1287294,6.0
1287298,1.0
1287307,1.0
1287308,1.0
1287313,2.0
1287321,8.0
1287322,1.0
1287325,6.0
1287326,1.0
1287334,6.0
1287336,14.0
1287338,1.0
1380604,1.0
1505932,37.0
1505933,19.0
1505946,8.0
